touchpoint_id,customer_id,channel,touchpoint_date,touchpoint_time,is_first_touch,is_last_touch,journey_position,journey_length,session_duration_sec,page_views,cost_usd,converted,revenue_usd,region,device,industry,product
206,CUST_642E92EF,Email,2024-07-05,23:39:04,True,True,1,1,28,11,0.6637,False,0,North America,Desktop,Tech,
207,CUST_F457C545,Organic Search,2025-02-26,08:50:57,True,False,1,10,150,5,0.8907,False,0,Europe,Desktop,Retail,
208,CUST_F457C545,Paid Search,2025-02-26,18:31:50,False,False,2,10,448,1,5.6689,False,0,Europe,Desktop,Retail,
209,CUST_F457C545,Email,2025-02-26,19:09:10,False,False,3,10,0,11,0.8191,False,0,Europe,Desktop,Retail,
210,CUST_F457C545,Email,2025-03-01,08:27:47,False,False,4,10,17,2,0.3222,False,0,Europe,Desktop,Retail,
211,CUST_F457C545,Paid Social,2025-03-07,06:55:59,False,False,5,10,43,4,4.2957,False,0,Europe,Desktop,Retail,
212,CUST_F457C545,Direct,2025-03-11,13:28:00,False,False,6,10,6,2,0.154,False,0,Europe,Desktop,Retail,
213,CUST_F457C545,Direct,2025-03-11,22:01:55,False,False,7,10,210,6,0.2357,False,0,Europe,Desktop,Retail,
214,CUST_F457C545,Email,2025-03-13,17:19:15,False,False,8,10,67,1,0.8428,False,0,Europe,Desktop,Retail,
215,CUST_F457C545,Paid Search,2025-03-16,21:27:24,False,False,9,10,320,16,4.9344,False,0,Europe,Desktop,Retail,
216,CUST_F457C545,Display Ads,2025-03-17,13:52:54,False,True,10,10,1,1,3.7192,True,240,Europe,Desktop,Retail,Add-on Bundle
217,CUST_C0C7C76D,Paid Search,2025-01-13,04:23:40,True,True,1,1,134,2,11.26,False,0,Europe,Tablet,Logistics,
218,CUST_2838023A,Video Ads,2024-01-02,17:49:11,True,False,1,2,167,4,6.1443,False,0,Europe,Mobile,Healthcare,
219,CUST_2838023A,Direct,2024-01-04,04:29:38,False,True,2,2,178,4,0.1973,False,0,Europe,Mobile,Healthcare,
220,CUST_9A115815,Affiliate,2024-08-26,21:39:57,True,False,1,4,118,3,1.0385,False,0,APAC,Tablet,Media,
221,CUST_9A115815,Affiliate,2024-09-03,18:13:12,False,False,2,4,105,4,3.3575,False,0,APAC,Tablet,Media,
222,CUST_9A115815,Direct,2024-09-26,17:11:42,False,False,3,4,7,4,0.1727,False,0,APAC,Tablet,Media,
223,CUST_9A115815,Organic Search,2024-11-08,17:43:48,False,True,4,4,30,4,1.4374,True,240,APAC,Tablet,Media,Add-on Bundle
224,CUST_D82C8D16,Display Ads,2024-07-01,11:02:25,True,False,1,3,98,6,1.7914,False,0,North America,Mobile,Healthcare,
225,CUST_D82C8D16,Video Ads,2024-07-15,21:37:25,False,False,2,3,41,1,2.1835,False,0,North America,Mobile,Healthcare,
226,CUST_D82C8D16,Paid Social,2024-08-01,06:10:50,False,True,3,3,11,5,7.2123,False,0,North America,Mobile,Healthcare,
227,CUST_A684ECEE,Organic Search,2024-05-24,09:39:07,True,False,1,3,476,2,1.4848,False,0,North America,Mobile,Tech,
228,CUST_A684ECEE,Paid Social,2024-05-24,23:08:31,False,False,2,3,273,11,7.6738,False,0,North America,Mobile,Tech,
229,CUST_A684ECEE,Paid Social,2024-05-27,23:18:18,False,True,3,3,154,2,3.4152,True,360,North America,Mobile,Tech,Starter Plan
230,CUST_B53B3A3D,Paid Search,2024-05-17,17:46:37,True,False,1,9,107,1,7.2675,False,0,Europe,Tablet,Media,
231,CUST_B53B3A3D,Email,2024-05-18,18:52:14,False,False,2,9,194,4,0.7172,False,0,Europe,Tablet,Media,
232,CUST_B53B3A3D,Organic Search,2024-05-20,14:20:34,False,False,3,9,152,1,1.315,False,0,Europe,Tablet,Media,
233,CUST_B53B3A3D,Organic Search,2024-05-20,20:38:45,False,False,4,9,163,2,0.4886,False,0,Europe,Tablet,Media,
234,CUST_B53B3A3D,Email,2024-05-20,22:32:33,False,False,5,9,101,4,0.293,False,0,Europe,Tablet,Media,
235,CUST_B53B3A3D,Direct,2024-05-21,01:49:43,False,False,6,9,229,5,0.1286,False,0,Europe,Tablet,Media,
236,CUST_B53B3A3D,Email,2024-05-21,13:25:48,False,False,7,9,253,5,0.5181,False,0,Europe,Tablet,Media,
237,CUST_B53B3A3D,Direct,2024-05-21,21:18:39,False,False,8,9,145,1,0.1972,False,0,Europe,Tablet,Media,
238,CUST_B53B3A3D,Organic Search,2024-05-22,00:52:20,False,True,9,9,84,12,1.262,True,240,Europe,Tablet,Media,Add-on Bundle
239,CUST_9F61408E,Email,2025-01-28,10:16:49,True,False,1,4,176,1,0.7189,False,0,North America,Desktop,Logistics,
240,CUST_9F61408E,Paid Social,2025-02-02,22:36:05,False,False,2,4,281,2,8.2788,False,0,North America,Desktop,Logistics,
241,CUST_9F61408E,Email,2025-02-06,14:30:49,False,False,3,4,8,1,0.7225,False,0,North America,Desktop,Logistics,
242,CUST_9F61408E,Display Ads,2025-02-19,17:22:14,False,True,4,4,210,8,2.504,True,1200,North America,Desktop,Logistics,Pro Plan
243,CUST_72B32A1F,Organic Search,2024-04-12,21:44:20,True,False,1,8,52,1,0.403,False,0,North America,Desktop,Tech,
244,CUST_72B32A1F,Organic Search,2024-04-14,17:40:18,False,False,2,8,301,1,0.4717,False,0,North America,Desktop,Tech,
245,CUST_72B32A1F,Email,2024-04-23,05:16:20,False,False,3,8,57,9,0.8079,False,0,North America,Desktop,Tech,
246,CUST_72B32A1F,Paid Social,2024-04-26,12:05:26,False,False,4,8,65,3,5.0633,False,0,North America,Desktop,Tech,
247,CUST_72B32A1F,Email,2024-04-27,04:39:34,False,False,5,8,149,1,0.5617,False,0,North America,Desktop,Tech,
248,CUST_72B32A1F,Organic Search,2024-05-01,09:32:08,False,False,6,8,99,2,1.6627,False,0,North America,Desktop,Tech,
249,CUST_72B32A1F,Organic Search,2024-05-02,22:27:32,False,False,7,8,81,8,1.2803,False,0,North America,Desktop,Tech,
250,CUST_72B32A1F,Paid Search,2024-05-03,10:36:23,False,True,8,8,228,1,6.6514,True,4800,North America,Desktop,Tech,Enterprise Plan
251,CUST_66F041E1,Affiliate,2024-06-14,06:19:14,True,True,1,1,751,1,2.7505,False,0,LATAM,Desktop,Tech,
252,CUST_093F65E0,Influencer,2024-07-31,15:42:27,True,True,1,1,109,1,2.14,False,0,North America,Desktop,Retail,
253,CUST_072B030B,Email,2024-03-28,08:40:37,True,False,1,2,472,2,1.1037,False,0,LATAM,Desktop,Manufacturing,
254,CUST_072B030B,Paid Social,2024-03-31,11:06:26,False,True,2,2,329,24,2.491,False,0,LATAM,Desktop,Manufacturing,
255,CUST_7F39F831,Influencer,2024-01-02,22:17:36,True,False,1,3,40,11,1.9849,False,0,LATAM,Desktop,Manufacturing,
256,CUST_7F39F831,Video Ads,2024-01-06,10:08:27,False,False,2,3,268,2,6.7385,False,0,LATAM,Desktop,Manufacturing,
257,CUST_7F39F831,Organic Search,2024-01-08,01:32:55,False,True,3,3,112,2,1.0058,False,0,LATAM,Desktop,Manufacturing,
258,CUST_44F683A8,Video Ads,2024-08-24,22:39:33,True,True,1,1,350,2,3.7561,False,0,MEA,Mobile,Logistics,
259,CUST_03AFDBD6,Paid Search,2025-02-14,17:23:42,True,False,1,7,246,7,9.0241,False,0,Europe,Desktop,Finance,
260,CUST_03AFDBD6,Display Ads,2025-02-24,20:02:30,False,False,2,7,104,6,4.9887,False,0,Europe,Desktop,Finance,
261,CUST_03AFDBD6,Direct,2025-02-27,08:34:22,False,False,3,7,346,7,0.1945,False,0,Europe,Desktop,Finance,
262,CUST_03AFDBD6,Affiliate,2025-03-09,17:35:48,False,False,4,7,85,1,0.9065,False,0,Europe,Desktop,Finance,
263,CUST_03AFDBD6,Email,2025-03-15,21:15:45,False,False,5,7,165,9,0.313,False,0,Europe,Desktop,Finance,
264,CUST_03AFDBD6,Paid Search,2025-03-19,10:31:27,False,False,6,7,107,10,3.4928,False,0,Europe,Desktop,Finance,
265,CUST_03AFDBD6,Video Ads,2025-03-20,12:25:16,False,True,7,7,131,6,6.5041,True,360,Europe,Desktop,Finance,Starter Plan
266,CUST_EA5D2F1C,Direct,2024-03-21,14:25:23,True,False,1,2,26,2,0.2147,False,0,North America,Desktop,Education,
267,CUST_EA5D2F1C,Paid Social,2024-03-21,18:29:24,False,True,2,2,300,2,2.7191,False,0,North America,Desktop,Education,
268,CUST_FC490CA4,Display Ads,2024-01-08,09:47:47,True,False,1,9,91,3,2.5029,False,0,MEA,Desktop,Retail,
269,CUST_FC490CA4,Direct,2024-01-14,04:17:07,False,False,2,9,583,9,0.2512,False,0,MEA,Desktop,Retail,
270,CUST_FC490CA4,Organic Search,2024-01-16,05:56:36,False,False,3,9,158,5,1.2922,False,0,MEA,Desktop,Retail,
271,CUST_FC490CA4,Paid Search,2024-01-19,19:27:13,False,False,4,9,51,4,11.2305,False,0,MEA,Desktop,Retail,
272,CUST_FC490CA4,Email,2024-01-21,00:55:10,False,False,5,9,204,2,0.8352,False,0,MEA,Desktop,Retail,
273,CUST_FC490CA4,Email,2024-01-21,01:32:37,False,False,6,9,286,3,0.7438,False,0,MEA,Desktop,Retail,
274,CUST_FC490CA4,Paid Social,2024-01-25,20:30:19,False,False,7,9,80,12,7.1872,False,0,MEA,Desktop,Retail,
275,CUST_FC490CA4,Email,2024-01-31,01:25:01,False,False,8,9,163,1,0.6968,False,0,MEA,Desktop,Retail,
276,CUST_FC490CA4,Email,2024-02-06,15:10:00,False,True,9,9,180,3,0.3736,True,240,MEA,Desktop,Retail,Add-on Bundle
277,CUST_3295C76A,Paid Social,2024-11-11,13:34:29,True,False,1,2,141,3,5.471,False,0,North America,Desktop,Retail,
278,CUST_3295C76A,Paid Social,2024-11-27,13:03:43,False,True,2,2,123,1,2.6507,False,0,North America,Desktop,Retail,
279,CUST_735B90B4,Organic Search,2024-03-24,15:28:31,True,False,1,7,58,4,0.9954,False,0,Europe,Mobile,Media,
280,CUST_735B90B4,Organic Search,2024-03-24,21:15:38,False,False,2,7,25,2,0.798,False,0,Europe,Mobile,Media,
281,CUST_735B90B4,Email,2024-03-24,22:10:08,False,False,3,7,5,6,0.6119,False,0,Europe,Mobile,Media,
282,CUST_735B90B4,Paid Search,2024-03-29,07:03:44,False,False,4,7,165,4,8.2339,False,0,Europe,Mobile,Media,
283,CUST_735B90B4,Video Ads,2024-03-30,06:48:42,False,False,5,7,491,1,5.1352,False,0,Europe,Mobile,Media,
284,CUST_735B90B4,Organic Search,2024-04-01,02:21:23,False,False,6,7,38,1,0.3971,False,0,Europe,Mobile,Media,
285,CUST_735B90B4,Organic Search,2024-04-02,18:51:32,False,True,7,7,200,3,0.5749,True,4800,Europe,Mobile,Media,Enterprise Plan
286,CUST_A3F390D8,Affiliate,2024-06-22,15:10:02,True,False,1,4,2,11,3.5902,False,0,MEA,Desktop,Tech,
287,CUST_A3F390D8,Paid Search,2024-06-27,15:11:32,False,False,2,4,326,1,10.0091,False,0,MEA,Desktop,Tech,
288,CUST_A3F390D8,Influencer,2024-07-08,08:05:09,False,False,3,4,579,5,4.1748,False,0,MEA,Desktop,Tech,
289,CUST_A3F390D8,Direct,2024-07-31,11:20:04,False,True,4,4,524,3,0.1823,False,0,MEA,Desktop,Tech,
290,CUST_14BFA6BB,Video Ads,2024-03-09,18:19:55,True,False,1,2,31,5,3.9989,False,0,North America,Tablet,Healthcare,
291,CUST_14BFA6BB,Email,2024-03-14,05:51:03,False,True,2,2,84,2,1.0461,False,0,North America,Tablet,Healthcare,
292,CUST_7CBBC409,Influencer,2024-05-19,05:31:23,True,False,1,2,4,2,2.7545,False,0,MEA,Mobile,Education,
293,CUST_7CBBC409,Paid Search,2024-06-04,09:52:39,False,True,2,2,435,8,7.4315,False,0,MEA,Mobile,Education,
294,CUST_E2C420D9,Display Ads,2024-10-07,17:49:23,True,True,1,1,89,2,3.9136,False,0,Europe,Desktop,Education,
295,CUST_32BB90E8,Direct,2024-12-09,01:11:42,True,False,1,6,23,11,0.1613,False,0,Europe,Desktop,Manufacturing,
296,CUST_32BB90E8,Video Ads,2024-12-11,14:44:05,False,False,2,6,238,2,4.3028,False,0,Europe,Desktop,Manufacturing,
297,CUST_32BB90E8,Paid Social,2024-12-15,20:39:51,False,False,3,6,19,3,1.8523,False,0,Europe,Desktop,Manufacturing,
298,CUST_32BB90E8,Direct,2024-12-16,02:13:11,False,False,4,6,73,5,0.2089,False,0,Europe,Desktop,Manufacturing,
299,CUST_32BB90E8,Paid Social,2024-12-19,17:25:23,False,False,5,6,219,3,6.535,False,0,Europe,Desktop,Manufacturing,
300,CUST_32BB90E8,Affiliate,2024-12-20,19:45:25,False,True,6,6,120,3,3.6241,True,240,Europe,Desktop,Manufacturing,Add-on Bundle
301,CUST_D2DDEA18,Display Ads,2024-01-05,23:10:31,True,True,1,1,92,6,5.413,False,0,North America,Mobile,Finance,
302,CUST_AD61AB14,Paid Social,2024-12-02,08:36:44,True,False,1,3,33,6,3.3907,False,0,MEA,Mobile,Healthcare,
303,CUST_AD61AB14,Direct,2025-01-04,10:49:31,False,False,2,3,108,3,0.0844,False,0,MEA,Mobile,Healthcare,
304,CUST_AD61AB14,Paid Social,2025-01-30,05:09:47,False,True,3,3,180,7,6.4576,False,0,MEA,Mobile,Healthcare,
305,CUST_D09BF415,Organic Search,2024-04-11,02:13:34,True,False,1,5,196,2,1.0292,False,0,MEA,Mobile,Manufacturing,
306,CUST_D09BF415,Organic Search,2024-04-11,21:41:42,False,False,2,5,73,2,1.2926,False,0,MEA,Mobile,Manufacturing,
307,CUST_D09BF415,Paid Search,2024-04-12,02:28:54,False,False,3,5,4,1,7.4723,False,0,MEA,Mobile,Manufacturing,
308,CUST_D09BF415,Organic Search,2024-04-12,03:13:46,False,False,4,5,515,6,0.8906,False,0,MEA,Mobile,Manufacturing,
309,CUST_D09BF415,Organic Search,2024-04-12,04:34:46,False,True,5,5,337,6,0.4508,True,1200,MEA,Mobile,Manufacturing,Pro Plan
310,CUST_FBD7939D,Display Ads,2024-01-06,13:42:11,True,False,1,2,285,14,4.3824,False,0,North America,Mobile,Tech,
311,CUST_FBD7939D,Email,2024-01-09,17:21:26,False,True,2,2,153,3,0.6376,False,0,North America,Mobile,Tech,
312,CUST_28DD2C79,Video Ads,2024-04-16,06:49:06,True,False,1,2,517,1,6.4253,False,0,Europe,Desktop,Logistics,
313,CUST_28DD2C79,Video Ads,2024-05-21,07:19:35,False,True,2,2,122,8,3.148,False,0,Europe,Desktop,Logistics,
314,CUST_35F4A8D4,Paid Search,2024-12-31,05:33:22,True,False,1,4,91,2,10.6785,False,0,APAC,Desktop,Finance,
315,CUST_35F4A8D4,Organic Search,2025-01-02,00:40:07,False,False,2,4,224,4,0.7968,False,0,APAC,Desktop,Finance,
316,CUST_35F4A8D4,Direct,2025-01-20,16:03:51,False,False,3,4,165,3,0.2565,False,0,APAC,Desktop,Finance,
317,CUST_35F4A8D4,Email,2025-02-04,03:11:34,False,True,4,4,530,2,0.9207,False,0,APAC,Desktop,Finance,
318,CUST_D1FE173D,Organic Search,2025-04-19,09:18:23,True,False,1,4,513,6,0.5764,False,0,MEA,Desktop,Manufacturing,
319,CUST_D1FE173D,Video Ads,2025-04-20,10:49:48,False,False,2,4,74,7,2.799,False,0,MEA,Desktop,Manufacturing,
320,CUST_D1FE173D,Display Ads,2025-04-20,14:44:14,False,False,3,4,261,3,4.7284,False,0,MEA,Desktop,Manufacturing,
321,CUST_D1FE173D,Paid Social,2025-04-21,22:11:16,False,True,4,4,87,1,6.6579,False,0,MEA,Desktop,Manufacturing,
322,CUST_F033AB37,Organic Search,2024-04-14,12:00:45,True,False,1,4,388,3,1.2585,False,0,North America,Mobile,Retail,
323,CUST_F033AB37,Display Ads,2024-04-20,02:19:03,False,False,2,4,52,4,3.1645,False,0,North America,Mobile,Retail,
324,CUST_F033AB37,Affiliate,2024-05-08,03:22:46,False,False,3,4,70,3,3.5151,False,0,North America,Mobile,Retail,
325,CUST_F033AB37,Paid Social,2024-05-22,10:29:51,False,True,4,4,148,2,4.5234,False,0,North America,Mobile,Retail,
326,CUST_43EC517D,Organic Search,2024-06-10,23:27:20,True,False,1,9,38,2,0.8923,False,0,MEA,Mobile,Retail,
327,CUST_43EC517D,Paid Search,2024-06-23,14:13:30,False,False,2,9,136,7,7.1321,False,0,MEA,Mobile,Retail,
328,CUST_43EC517D,Affiliate,2024-06-24,14:47:49,False,False,3,9,156,7,3.2398,False,0,MEA,Mobile,Retail,
329,CUST_43EC517D,Direct,2024-06-25,01:55:49,False,False,4,9,9,9,0.0982,False,0,MEA,Mobile,Retail,
330,CUST_43EC517D,Paid Search,2024-07-04,17:40:04,False,False,5,9,50,5,3.0747,False,0,MEA,Mobile,Retail,
331,CUST_43EC517D,Direct,2024-07-06,21:41:33,False,False,6,9,376,2,0.1465,False,0,MEA,Mobile,Retail,
332,CUST_43EC517D,Display Ads,2024-07-08,22:23:17,False,False,7,9,64,4,1.3094,False,0,MEA,Mobile,Retail,
333,CUST_43EC517D,Email,2024-07-08,22:49:08,False,False,8,9,137,9,0.5564,False,0,MEA,Mobile,Retail,
334,CUST_43EC517D,Direct,2024-07-10,21:29:16,False,True,9,9,55,3,0.2583,True,4800,MEA,Mobile,Retail,Enterprise Plan
335,CUST_9778D5D2,Paid Search,2025-04-04,11:28:43,True,False,1,9,90,1,7.3338,False,0,APAC,Desktop,Tech,
336,CUST_9778D5D2,Email,2025-04-08,13:51:10,False,False,2,9,1,2,0.9702,False,0,APAC,Desktop,Tech,
337,CUST_9778D5D2,Affiliate,2025-04-14,08:53:32,False,False,3,9,18,2,0.817,False,0,APAC,Desktop,Tech,
338,CUST_9778D5D2,Paid Search,2025-04-28,03:21:59,False,False,4,9,163,1,2.8737,False,0,APAC,Desktop,Tech,
339,CUST_9778D5D2,Email,2025-05-12,02:27:22,False,False,5,9,9,1,0.846,False,0,APAC,Desktop,Tech,
340,CUST_9778D5D2,Organic Search,2025-05-12,19:59:57,False,False,6,9,408,5,0.7404,False,0,APAC,Desktop,Tech,
341,CUST_9778D5D2,Affiliate,2025-05-13,21:52:04,False,False,7,9,27,8,3.1737,False,0,APAC,Desktop,Tech,
342,CUST_9778D5D2,Email,2025-05-30,07:21:11,False,False,8,9,43,4,0.2295,False,0,APAC,Desktop,Tech,
343,CUST_9778D5D2,Paid Search,2025-06-10,04:48:36,False,True,9,9,746,1,5.9051,True,1200,APAC,Desktop,Tech,Pro Plan
344,CUST_FE9FC289,Paid Social,2024-01-27,11:38:28,True,False,1,4,37,5,7.391,False,0,APAC,Desktop,Logistics,
345,CUST_FE9FC289,Video Ads,2024-02-04,03:36:12,False,False,2,4,63,2,3.3039,False,0,APAC,Desktop,Logistics,
346,CUST_FE9FC289,Paid Social,2024-02-15,03:49:33,False,False,3,4,47,1,6.7206,False,0,APAC,Desktop,Logistics,
347,CUST_FE9FC289,Video Ads,2024-02-15,04:26:53,False,True,4,4,33,1,5.8987,False,0,APAC,Desktop,Logistics,
348,CUST_68D30A95,Influencer,2024-06-26,10:28:13,True,False,1,9,78,1,2.9047,False,0,North America,Desktop,Media,
349,CUST_68D30A95,Paid Search,2024-06-26,22:06:18,False,False,2,9,313,2,8.7192,False,0,North America,Desktop,Media,
350,CUST_68D30A95,Email,2024-06-28,11:31:43,False,False,3,9,14,5,1.1024,False,0,North America,Desktop,Media,
351,CUST_68D30A95,Email,2024-06-30,05:42:31,False,False,4,9,106,3,0.6206,False,0,North America,Desktop,Media,
352,CUST_68D30A95,Paid Search,2024-07-02,07:22:04,False,False,5,9,226,6,4.8042,False,0,North America,Desktop,Media,
353,CUST_68D30A95,Paid Search,2024-07-05,21:25:33,False,False,6,9,324,2,5.0282,False,0,North America,Desktop,Media,
354,CUST_68D30A95,Affiliate,2024-07-12,17:16:07,False,False,7,9,23,1,3.0336,False,0,North America,Desktop,Media,
355,CUST_68D30A95,Direct,2024-07-20,18:41:55,False,False,8,9,162,5,0.1257,False,0,North America,Desktop,Media,
356,CUST_68D30A95,Organic Search,2024-07-28,15:57:04,False,True,9,9,14,2,0.8618,True,4800,North America,Desktop,Media,Enterprise Plan
357,CUST_3EF81541,Organic Search,2024-03-29,07:16:19,True,False,1,5,37,1,0.3408,False,0,Europe,Desktop,Manufacturing,
358,CUST_3EF81541,Email,2024-03-29,07:52:56,False,False,2,5,125,1,0.5452,False,0,Europe,Desktop,Manufacturing,
359,CUST_3EF81541,Direct,2024-04-10,15:14:16,False,False,3,5,35,5,0.133,False,0,Europe,Desktop,Manufacturing,
360,CUST_3EF81541,Direct,2024-04-12,02:16:09,False,False,4,5,123,3,0.1587,False,0,Europe,Desktop,Manufacturing,
361,CUST_3EF81541,Email,2024-04-23,11:04:52,False,True,5,5,43,3,1.072,True,360,Europe,Desktop,Manufacturing,Starter Plan
362,CUST_93DB85ED,Influencer,2025-03-22,15:58:27,True,False,1,2,539,1,3.3586,False,0,MEA,Mobile,Media,
363,CUST_93DB85ED,Influencer,2025-04-30,17:32:53,False,True,2,2,7,4,1.1629,False,0,MEA,Mobile,Media,
364,CUST_C7E1249F,Display Ads,2024-10-13,23:09:07,True,False,1,4,37,3,4.3689,False,0,North America,Mobile,Healthcare,
365,CUST_C7E1249F,Display Ads,2024-10-16,20:49:13,False,False,2,4,135,3,4.8516,False,0,North America,Mobile,Healthcare,
366,CUST_C7E1249F,Paid Search,2024-10-19,04:18:33,False,False,3,4,169,12,5.4054,False,0,North America,Mobile,Healthcare,
367,CUST_C7E1249F,Affiliate,2024-10-23,03:56:12,False,True,4,4,13,3,2.8677,False,0,North America,Mobile,Healthcare,
368,CUST_2A38A4A9,Influencer,2024-01-17,18:07:46,True,False,1,4,30,2,5.1255,False,0,Europe,Mobile,Finance,
369,CUST_2A38A4A9,Organic Search,2024-01-19,21:52:13,False,False,2,4,3,4,0.6343,False,0,Europe,Mobile,Finance,
370,CUST_2A38A4A9,Paid Social,2024-03-02,23:48:50,False,False,3,4,166,1,6.3426,False,0,Europe,Mobile,Finance,
371,CUST_2A38A4A9,Affiliate,2024-03-04,04:28:32,False,True,4,4,42,2,0.9932,False,0,Europe,Mobile,Finance,
372,CUST_7647966B,Email,2025-04-13,20:01:37,True,False,1,4,114,13,0.2519,False,0,MEA,Desktop,Retail,
373,CUST_7647966B,Paid Social,2025-04-15,08:44:55,False,False,2,4,526,6,2.5191,False,0,MEA,Desktop,Retail,
374,CUST_7647966B,Paid Search,2025-04-22,03:31:05,False,False,3,4,186,8,8.3819,False,0,MEA,Desktop,Retail,
375,CUST_7647966B,Paid Search,2025-04-22,14:26:56,False,True,4,4,126,5,3.3709,False,0,MEA,Desktop,Retail,
376,CUST_8613985E,Video Ads,2025-03-29,19:44:36,True,True,1,1,157,2,6.6531,False,0,North America,Desktop,Manufacturing,
377,CUST_54229ABF,Paid Social,2024-12-11,04:06:08,True,False,1,2,398,3,5.9991,False,0,North America,Mobile,Education,
378,CUST_54229ABF,Paid Social,2024-12-18,17:58:00,False,True,2,2,92,1,7.4036,False,0,North America,Mobile,Education,
379,CUST_92CC2275,Organic Search,2025-03-02,10:10:11,True,False,1,4,52,1,0.5436,False,0,North America,Mobile,Education,
380,CUST_92CC2275,Display Ads,2025-03-02,19:50:50,False,False,2,4,93,2,6.0146,False,0,North America,Mobile,Education,
381,CUST_92CC2275,Organic Search,2025-03-04,13:11:38,False,False,3,4,29,3,0.3523,False,0,North America,Mobile,Education,
382,CUST_92CC2275,Affiliate,2025-03-05,01:14:58,False,True,4,4,128,3,0.9909,True,1200,North America,Mobile,Education,Pro Plan
383,CUST_98DCE83D,Direct,2024-07-26,00:44:36,True,False,1,4,54,2,0.1438,False,0,LATAM,Mobile,Retail,
384,CUST_98DCE83D,Email,2024-07-27,14:05:49,False,False,2,4,75,2,0.6647,False,0,LATAM,Mobile,Retail,
385,CUST_98DCE83D,Paid Search,2024-07-31,10:37:24,False,False,3,4,3,6,6.1247,False,0,LATAM,Mobile,Retail,
386,CUST_98DCE83D,Affiliate,2024-08-03,08:30:50,False,True,4,4,8,5,1.3096,False,0,LATAM,Mobile,Retail,
387,CUST_F4B9EC30,Video Ads,2024-03-20,03:40:31,True,True,1,1,50,1,1.6659,False,0,Europe,Mobile,Retail,
388,CUST_812B4BA2,Affiliate,2025-04-23,06:43:44,True,False,1,4,354,5,3.835,False,0,Europe,Desktop,Media,
389,CUST_812B4BA2,Organic Search,2025-04-25,03:07:41,False,False,2,4,230,1,1.585,False,0,Europe,Desktop,Media,
390,CUST_812B4BA2,Video Ads,2025-04-30,14:51:23,False,False,3,4,13,2,4.2298,False,0,Europe,Desktop,Media,
391,CUST_812B4BA2,Paid Search,2025-05-01,08:11:25,False,True,4,4,87,2,9.3651,False,0,Europe,Desktop,Media,
392,CUST_26657D5F,Organic Search,2024-05-08,11:33:19,True,False,1,8,450,4,1.4011,False,0,LATAM,Desktop,Tech,
393,CUST_26657D5F,Influencer,2024-05-12,10:27:32,False,False,2,8,282,1,4.4462,False,0,LATAM,Desktop,Tech,
394,CUST_26657D5F,Influencer,2024-05-19,16:57:00,False,False,3,8,17,3,3.8757,False,0,LATAM,Desktop,Tech,
395,CUST_26657D5F,Direct,2024-05-27,19:18:09,False,False,4,8,96,8,0.0916,False,0,LATAM,Desktop,Tech,
396,CUST_26657D5F,Display Ads,2024-06-09,10:23:27,False,False,5,8,68,4,6.1858,False,0,LATAM,Desktop,Tech,
397,CUST_26657D5F,Organic Search,2024-06-28,00:01:40,False,False,6,8,555,3,1.0151,False,0,LATAM,Desktop,Tech,
398,CUST_26657D5F,Video Ads,2024-07-04,13:45:29,False,False,7,8,458,2,5.8001,False,0,LATAM,Desktop,Tech,
399,CUST_26657D5F,Organic Search,2024-07-21,01:53:36,False,True,8,8,448,11,1.5362,True,360,LATAM,Desktop,Tech,Starter Plan
400,CUST_E2EF524F,Email,2024-10-16,19:29:08,True,False,1,8,274,3,0.85,False,0,LATAM,Desktop,Finance,
401,CUST_E2EF524F,Organic Search,2024-10-20,08:07:52,False,False,2,8,88,1,1.2641,False,0,LATAM,Desktop,Finance,
402,CUST_E2EF524F,Organic Search,2024-11-15,15:59:32,False,False,3,8,156,12,0.8642,False,0,LATAM,Desktop,Finance,
403,CUST_E2EF524F,Paid Search,2024-11-15,20:53:20,False,False,4,8,127,2,3.0104,False,0,LATAM,Desktop,Finance,
404,CUST_E2EF524F,Organic Search,2024-11-20,15:51:28,False,False,5,8,4,2,1.0111,False,0,LATAM,Desktop,Finance,
405,CUST_E2EF524F,Affiliate,2024-11-29,07:53:22,False,False,6,8,145,3,3.3285,False,0,LATAM,Desktop,Finance,
